	subject_id	predicate_id	object_id	subject	object	predicate	value
6491	http://purl.obolibrary.org/obo/OBI_0002669	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific helper T cell enhancement of a B cell mediated immune response resulting from the adoptive transfer of epitope specific T cells	assay	subClassOf	1
6492	http://purl.obolibrary.org/obo/OBI_0002669	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001228	assay measuring epitope specific helper T cell enhancement of a B cell mediated immune response resulting from the adoptive transfer of epitope specific T cells	in vivo assay measuring epitope specific helper T cell enhancement of a B cell mediated immune response	subClassOf	1
6493	http://purl.obolibrary.org/obo/OBI_0001222	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific RANTES production by T cells	enzyme linked immunosorbent assay	subClassOf	1
6495	http://purl.obolibrary.org/obo/OBI_0001222	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001232	ELISA measuring epitope specific RANTES production by T cells	assay measuring epitope specific RANTES production by T cells	subClassOf	1
6496	http://purl.obolibrary.org/obo/OBI_2100069	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100017	liver injury venous blood human alkaline phosphatase assay	alkaline phosphatase (human) assay	subClassOf	1
6497	http://purl.obolibrary.org/obo/OBI_0001149	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600043	gene knock in	genetic transformation	subClassOf	1
6498	http://purl.obolibrary.org/obo/OBI_2100157	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100019	comprehensive metabolic panel venous blood human aspartate aminotransferase assay	aspartate aminotransferase (human) assay	subClassOf	1
6500	http://purl.obolibrary.org/obo/OBI_1110157	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001233	ELISA measuring epitope specific granulocyte macrophage colony-stimulating factor production by T cells	assay measuring epitope specific granulocyte macrophage colony stimulating factor production by T cells	subClassOf	1
6501	http://purl.obolibrary.org/obo/OBI_1110157	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific granulocyte macrophage colony-stimulating factor production by T cells	enzyme linked immunosorbent assay	subClassOf	1
6503	http://purl.obolibrary.org/obo/OBI_0600017	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay detecting a molecular label	assay	subClassOf	1
6504	http://purl.obolibrary.org/obo/OBI_0000201	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	radioactivity detection	assay	subClassOf	1
6505	http://purl.obolibrary.org/obo/OBI_2100025	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100023	creatine kinase assay	protein assay	subClassOf	1
6506	http://purl.obolibrary.org/obo/OBI_2100025	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000443	creatine kinase assay	analyte assay	subClassOf	1
6508	http://purl.obolibrary.org/obo/OBI_2100120	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100034	venous blood prostate specific antigen assay	prostate-specific antigen assay	subClassOf	1
6509	http://purl.obolibrary.org/obo/OBI_0001327	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific lymphotoxin A production by T cells	assay	subClassOf	1
6510	http://purl.obolibrary.org/obo/OBI_0001327	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001400	assay measuring epitope specific lymphotoxin A production by T cells	assay measuring epitope specific tumor necrosis factor superfamily cytokine production by T cells	subClassOf	1
6511	http://purl.obolibrary.org/obo/OBI_0002720	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002696	insecticide resistance by primer introduced restriction analysis PCR assay	insecticide resistance by monitoring known mutations assay	subClassOf	1
6512	http://purl.obolibrary.org/obo/OBI_0002720	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	insecticide resistance by primer introduced restriction analysis PCR assay	polymerase chain reaction assay	subClassOf	1
6513	http://purl.obolibrary.org/obo/OBI_0001595	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002050	X-ray crystallography assay determining the 3D structure of a MHC:ligand complex	3D molecular structure determination assay of a MHC:ligand complex	subClassOf	1
6514	http://purl.obolibrary.org/obo/OBI_0001595	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000912	X-ray crystallography assay determining the 3D structure of a MHC:ligand complex	X-ray crystallography 3D molecular structure determination assay	subClassOf	1
6515	http://purl.obolibrary.org/obo/OBI_0001409	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0500000	cell cycle design	study design	subClassOf	1
6516	http://purl.obolibrary.org/obo/OBI_0001255	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001230	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-5 production by T cells	assay measuring epitope specific interleukin-5 production by T cells	subClassOf	1
6517	http://purl.obolibrary.org/obo/OBI_0001255	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-5 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
6520	http://purl.obolibrary.org/obo/OBI_2100279	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100024	ABL90 panel arterial blood calcium assay	calcium cation assay	subClassOf	1
6523	http://purl.obolibrary.org/obo/MMO_0000459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	polymerase chain reaction assay	assay	subClassOf	1
6525	http://purl.obolibrary.org/obo/OBI_0001604	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003145	fluorescence detection assay measuring 50% dissociation of binding temperature [Tm] of a purified-MHC:ligand complex	assay measuring quantitative binding of a MHC:ligand complex	subClassOf	1
6526	http://purl.obolibrary.org/obo/OBI_0001604	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001499	fluorescence detection assay measuring 50% dissociation of binding temperature [Tm] of a purified-MHC:ligand complex	binding assay using fluorescence detection	subClassOf	1
6527	http://purl.obolibrary.org/obo/MMO_0000536	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200085	gas chromatography-mass spectrometry	mass spectrometry analysis	subClassOf	1
6530	http://purl.obolibrary.org/obo/OBI_0001798	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells	flow cytometry assay	subClassOf	1
6531	http://purl.obolibrary.org/obo/OBI_0001798	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001253	intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells	assay measuring interleukin-9 production by T cells	subClassOf	1
6532	http://purl.obolibrary.org/obo/OBI_0002028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000711	SAGE ditag library preparation	library preparation	subClassOf	1
6533	http://purl.obolibrary.org/obo/OBI_0001359	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001218	ELISA measuring epitope specific interleukin-8 production by T cells	assay measuring epitope specific interleukin-8 production by T cells	subClassOf	1
6534	http://purl.obolibrary.org/obo/OBI_0001359	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-8 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
6536	http://purl.obolibrary.org/obo/OBI_1110037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003128	assay measuring binding of a T cell epitope:MHC:TCR complex	T cell epitope assay	subClassOf	1
6537	http://purl.obolibrary.org/obo/OBI_1110037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring binding of a T cell epitope:MHC:TCR complex	assay	subClassOf	1
6539	http://purl.obolibrary.org/obo/OBI_0001544	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001988	radioactivity detection assay measuring equilibrium dissociation constant [KD] to determine competitive binding of a cell-lysate-MHC:ligand complex	assay measuring the dissociation constant [KD] of a MHC:ligand complex	subClassOf	1
6540	http://purl.obolibrary.org/obo/OBI_0001544	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001491	radioactivity detection assay measuring equilibrium dissociation constant [KD] to determine competitive binding of a cell-lysate-MHC:ligand complex	binding assay using radioactivity detection	subClassOf	1
6545	http://purl.obolibrary.org/obo/OBI_0002065	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001436	cytometric bead array assay measuring epitope specific granzyme B release by T cells	assay measuring epitope specific granzyme B release by T cells	subClassOf	1
6546	http://purl.obolibrary.org/obo/OBI_0002065	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific granzyme B release by T cells	antigen detection by cytometric bead array assay	subClassOf	1
6547	http://purl.obolibrary.org/obo/OBI_0001549	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001988	radioactivity detection assay measuring equilibrium dissociation constant [KD] to determine competitive binding of a cell-bound-MHC:ligand complex	assay measuring the dissociation constant [KD] of a MHC:ligand complex	subClassOf	1
6548	http://purl.obolibrary.org/obo/OBI_0001549	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001491	radioactivity detection assay measuring equilibrium dissociation constant [KD] to determine competitive binding of a cell-bound-MHC:ligand complex	binding assay using radioactivity detection	subClassOf	1
6549	http://purl.obolibrary.org/obo/OBI_0600016	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000652	pooling specimens	material combination	subClassOf	1
6550	http://purl.obolibrary.org/obo/OBI_0003145	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110126	assay measuring quantitative binding of a MHC:ligand complex	assay measuring binding of a MHC:ligand complex	subClassOf	1
6551	http://purl.obolibrary.org/obo/OBI_0003145	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring quantitative binding of a MHC:ligand complex	assay	subClassOf	1
6560	http://purl.obolibrary.org/obo/OBI_0002672	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific perforin release by T cells	enzyme linked immunosorbent assay	subClassOf	1
6562	http://purl.obolibrary.org/obo/OBI_0002672	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001497	ELISA measuring epitope specific perforin release by T cells	assay measuring epitope specific perforin release by T cells	subClassOf	1
6563	http://purl.obolibrary.org/obo/OBI_0002953	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	protein state assay	assay	subClassOf	1
6565	http://purl.obolibrary.org/obo/OBI_0001384	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000904	cell culture analyte detection bioassay measuring epitope specific interleukin-3 production by T cells	reporter cell line analyte detection bioassay	subClassOf	1
6566	http://purl.obolibrary.org/obo/OBI_0001384	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001406	cell culture analyte detection bioassay measuring epitope specific interleukin-3 production by T cells	assay measuring epitope specific interleukin-3 production by T cells	subClassOf	1
6567	http://purl.obolibrary.org/obo/OBI_0000820	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	activated partial thromboplastin time assay	assay	subClassOf	1
6569	http://purl.obolibrary.org/obo/OBI_0003649	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003647	liquid chromatography-tandem mass spectrometry analysis	tandem mass spectrometry analysis	subClassOf	1
6570	http://purl.obolibrary.org/obo/OBI_0003649	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200085	liquid chromatography-tandem mass spectrometry analysis	mass spectrometry analysis	subClassOf	1
6571	http://purl.obolibrary.org/obo/OBI_0003649	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003648	liquid chromatography-tandem mass spectrometry analysis	liquid chromatrography mass spectrometry analysis	subClassOf	1
6573	http://purl.obolibrary.org/obo/OBI_0001791	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific lymphotoxin A production by T cells	enzyme-linked immunospot assay	subClassOf	1
6574	http://purl.obolibrary.org/obo/OBI_0001791	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001327	ELISPOT assay measuring epitope specific lymphotoxin A production by T cells	assay measuring epitope specific lymphotoxin A production by T cells	subClassOf	1
6575	http://purl.obolibrary.org/obo/OBI_0001791	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001272	ELISPOT assay measuring epitope specific lymphotoxin A production by T cells	ELISPOT assay measuring epitope specific tumor necrosis factor superfamily cytokine production by T cells	subClassOf	1
